"eau_id","wmd_id_num","wmd_id","area_km2","x_coord","y_coord"
393,6,"Detroit Lakes",12809.7210466,10095.4932029415,2728453.35465326
394,6,"Detroit Lakes",12809.7210466,28609.0300347062,2728453.35465326
395,6,"Detroit Lakes",12809.7210466,-63958.6541241174,2709968.14357283
396,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2709968.14357283
397,6,"Detroit Lakes",12809.7210466,-26931.580460588,2709968.14357283
398,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2709968.14357283
399,6,"Detroit Lakes",12809.7210466,10095.4932029415,2709968.14357283
400,6,"Detroit Lakes",12809.7210466,28609.0300347062,2709968.14357283
401,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2691482.93249239
402,6,"Detroit Lakes",12809.7210466,-26931.580460588,2691482.93249239
403,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2691482.93249239
404,6,"Detroit Lakes",12809.7210466,10095.4932029415,2691482.93249239
405,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2672997.72141196
406,6,"Detroit Lakes",12809.7210466,-26931.580460588,2672997.72141196
407,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2672997.72141196
408,6,"Detroit Lakes",12809.7210466,10095.4932029415,2672997.72141196
409,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2654512.51033152
410,6,"Detroit Lakes",12809.7210466,-26931.580460588,2654512.51033152
411,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2654512.51033152
412,6,"Detroit Lakes",12809.7210466,10095.4932029415,2654512.51033152
413,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2636027.29925109
414,6,"Detroit Lakes",12809.7210466,-26931.580460588,2636027.29925109
415,7,"Devils Lake",26303.0328163,-249094.022441765,2876335.04329674
416,7,"Devils Lake",26303.0328163,-230580.48561,2876335.04329674
417,7,"Devils Lake",26303.0328163,-212066.948778235,2876335.04329674
418,7,"Devils Lake",26303.0328163,-193553.41194647,2876335.04329674
419,7,"Devils Lake",26303.0328163,-175039.875114706,2876335.04329674
420,7,"Devils Lake",26303.0328163,-156526.338282941,2876335.04329674
421,7,"Devils Lake",26303.0328163,-138012.801451176,2876335.04329674
422,7,"Devils Lake",26303.0328163,-119499.264619412,2876335.04329674
423,7,"Devils Lake",26303.0328163,-100985.727787647,2876335.04329674
424,7,"Devils Lake",26303.0328163,-249094.022441765,2857849.8322163
425,7,"Devils Lake",26303.0328163,-230580.48561,2857849.8322163
426,7,"Devils Lake",26303.0328163,-212066.948778235,2857849.8322163
427,7,"Devils Lake",26303.0328163,-193553.41194647,2857849.8322163
428,7,"Devils Lake",26303.0328163,-175039.875114706,2857849.8322163
429,7,"Devils Lake",26303.0328163,-156526.338282941,2857849.8322163
430,7,"Devils Lake",26303.0328163,-138012.801451176,2857849.8322163
431,7,"Devils Lake",26303.0328163,-119499.264619412,2857849.8322163
432,7,"Devils Lake",26303.0328163,-100985.727787647,2857849.8322163
433,7,"Devils Lake",26303.0328163,-249094.022441765,2839364.62113587
434,7,"Devils Lake",26303.0328163,-230580.48561,2839364.62113587
435,7,"Devils Lake",26303.0328163,-212066.948778235,2839364.62113587
436,7,"Devils Lake",26303.0328163,-193553.41194647,2839364.62113587
437,7,"Devils Lake",26303.0328163,-175039.875114706,2839364.62113587
438,7,"Devils Lake",26303.0328163,-156526.338282941,2839364.62113587
439,7,"Devils Lake",26303.0328163,-138012.801451176,2839364.62113587
440,7,"Devils Lake",26303.0328163,-119499.264619412,2839364.62113587
441,7,"Devils Lake",26303.0328163,-100985.727787647,2839364.62113587
442,7,"Devils Lake",26303.0328163,-286121.096105294,2820879.41005543
443,7,"Devils Lake",26303.0328163,-267607.559273529,2820879.41005543
444,7,"Devils Lake",26303.0328163,-249094.022441765,2820879.41005543
445,7,"Devils Lake",26303.0328163,-230580.48561,2820879.41005543
446,7,"Devils Lake",26303.0328163,-212066.948778235,2820879.41005543
447,7,"Devils Lake",26303.0328163,-193553.41194647,2820879.41005543
448,7,"Devils Lake",26303.0328163,-175039.875114706,2820879.41005543
449,7,"Devils Lake",26303.0328163,-156526.338282941,2820879.41005543
450,7,"Devils Lake",26303.0328163,-138012.801451176,2820879.41005543
451,7,"Devils Lake",26303.0328163,-119499.264619412,2820879.41005543
452,7,"Devils Lake",26303.0328163,-100985.727787647,2820879.41005543
453,7,"Devils Lake",26303.0328163,-286121.096105294,2802394.198975
454,7,"Devils Lake",26303.0328163,-267607.559273529,2802394.198975
455,7,"Devils Lake",26303.0328163,-249094.022441765,2802394.198975
456,7,"Devils Lake",26303.0328163,-230580.48561,2802394.198975
457,7,"Devils Lake",26303.0328163,-212066.948778235,2802394.198975
458,7,"Devils Lake",26303.0328163,-193553.41194647,2802394.198975
459,7,"Devils Lake",26303.0328163,-175039.875114706,2802394.198975
460,7,"Devils Lake",26303.0328163,-156526.338282941,2802394.198975
461,7,"Devils Lake",26303.0328163,-138012.801451176,2802394.198975
462,7,"Devils Lake",26303.0328163,-119499.264619412,2802394.198975
463,7,"Devils Lake",26303.0328163,-100985.727787647,2802394.198975
464,7,"Devils Lake",26303.0328163,-286121.096105294,2783908.98789456
465,7,"Devils Lake",26303.0328163,-267607.559273529,2783908.98789456
466,7,"Devils Lake",26303.0328163,-249094.022441765,2783908.98789456
467,7,"Devils Lake",26303.0328163,-230580.48561,2783908.98789456
468,7,"Devils Lake",26303.0328163,-212066.948778235,2783908.98789456
469,7,"Devils Lake",26303.0328163,-193553.41194647,2783908.98789456
470,7,"Devils Lake",26303.0328163,-175039.875114706,2783908.98789456
471,7,"Devils Lake",26303.0328163,-156526.338282941,2783908.98789456
472,7,"Devils Lake",26303.0328163,-138012.801451176,2783908.98789456
473,7,"Devils Lake",26303.0328163,-119499.264619412,2783908.98789456
474,7,"Devils Lake",26303.0328163,-100985.727787647,2783908.98789456
475,7,"Devils Lake",26303.0328163,-82472.1909558821,2783908.98789456
476,7,"Devils Lake",26303.0328163,-230580.48561,2765423.77681413
477,7,"Devils Lake",26303.0328163,-212066.948778235,2765423.77681413
478,7,"Devils Lake",26303.0328163,-193553.41194647,2765423.77681413
479,7,"Devils Lake",26303.0328163,-175039.875114706,2765423.77681413
480,7,"Devils Lake",26303.0328163,-156526.338282941,2765423.77681413
481,7,"Devils Lake",26303.0328163,-138012.801451176,2765423.77681413
482,7,"Devils Lake",26303.0328163,-119499.264619412,2765423.77681413
483,7,"Devils Lake",26303.0328163,-100985.727787647,2765423.77681413
484,7,"Devils Lake",26303.0328163,-82472.1909558821,2765423.77681413
485,7,"Devils Lake",26303.0328163,-175039.875114706,2746938.5657337
486,7,"Devils Lake",26303.0328163,-156526.338282941,2746938.5657337
487,7,"Devils Lake",26303.0328163,-138012.801451176,2746938.5657337
488,7,"Devils Lake",26303.0328163,-119499.264619412,2746938.5657337
489,7,"Devils Lake",26303.0328163,-100985.727787647,2746938.5657337
490,7,"Devils Lake",26303.0328163,-82472.1909558821,2746938.5657337
491,8,"Fergus Falls",5943.11886294,-8418.04362882324,2636027.29925109
492,8,"Fergus Falls",5943.11886294,-45445.1172923527,2617542.08817065
493,8,"Fergus Falls",5943.11886294,-26931.580460588,2617542.08817065
494,8,"Fergus Falls",5943.11886294,-8418.04362882324,2617542.08817065
495,8,"Fergus Falls",5943.11886294,-45445.1172923527,2599056.87709022
496,8,"Fergus Falls",5943.11886294,-26931.580460588,2599056.87709022
497,8,"Fergus Falls",5943.11886294,-8418.04362882324,2599056.87709022
498,8,"Fergus Falls",5943.11886294,-45445.1172923527,2580571.66600978
499,8,"Fergus Falls",5943.11886294,-26931.580460588,2580571.66600978
500,8,"Fergus Falls",5943.11886294,-8418.04362882324,2580571.66600978
501,8,"Fergus Falls",5943.11886294,-26931.580460588,2562086.45492935
502,8,"Fergus Falls",5943.11886294,-8418.04362882324,2562086.45492935
503,8,"Fergus Falls",5943.11886294,10095.4932029415,2562086.45492935
504,8,"Fergus Falls",5943.11886294,-8418.04362882324,2543601.24384891
505,8,"Fergus Falls",5943.11886294,10095.4932029415,2543601.24384891
506,8,"Fergus Falls",5943.11886294,28609.0300347062,2543601.24384891
507,8,"Fergus Falls",5943.11886294,47122.5668664709,2543601.24384891
508,9,"Huron",18215.4563826,-341661.706600588,2432689.9773663
509,9,"Huron",18215.4563826,-323148.169768824,2432689.9773663
510,9,"Huron",18215.4563826,-304634.632937059,2432689.9773663
511,9,"Huron",18215.4563826,-286121.096105294,2432689.9773663
512,9,"Huron",18215.4563826,-267607.559273529,2432689.9773663
513,9,"Huron",18215.4563826,-249094.022441765,2432689.9773663
514,9,"Huron",18215.4563826,-230580.48561,2432689.9773663
515,9,"Huron",18215.4563826,-360175.243432353,2414204.76628587
516,9,"Huron",18215.4563826,-341661.706600588,2414204.76628587
517,9,"Huron",18215.4563826,-323148.169768824,2414204.76628587
518,9,"Huron",18215.4563826,-304634.632937059,2414204.76628587
519,9,"Huron",18215.4563826,-286121.096105294,2414204.76628587
520,9,"Huron",18215.4563826,-267607.559273529,2414204.76628587
521,9,"Huron",18215.4563826,-249094.022441765,2414204.76628587
522,9,"Huron",18215.4563826,-230580.48561,2414204.76628587
523,9,"Huron",18215.4563826,-360175.243432353,2395719.55520543
524,9,"Huron",18215.4563826,-341661.706600588,2395719.55520543
525,9,"Huron",18215.4563826,-323148.169768824,2395719.55520543
526,9,"Huron",18215.4563826,-304634.632937059,2395719.55520543
527,9,"Huron",18215.4563826,-286121.096105294,2395719.55520543
528,9,"Huron",18215.4563826,-267607.559273529,2395719.55520543
529,9,"Huron",18215.4563826,-249094.022441765,2395719.55520543
530,9,"Huron",18215.4563826,-230580.48561,2395719.55520543
531,9,"Huron",18215.4563826,-212066.948778235,2395719.55520543
532,9,"Huron",18215.4563826,-193553.41194647,2395719.55520543
533,9,"Huron",18215.4563826,-175039.875114706,2395719.55520543
534,9,"Huron",18215.4563826,-156526.338282941,2395719.55520543
535,9,"Huron",18215.4563826,-323148.169768824,2377234.344125
536,9,"Huron",18215.4563826,-304634.632937059,2377234.344125
537,9,"Huron",18215.4563826,-286121.096105294,2377234.344125
538,9,"Huron",18215.4563826,-267607.559273529,2377234.344125
539,9,"Huron",18215.4563826,-249094.022441765,2377234.344125
540,9,"Huron",18215.4563826,-230580.48561,2377234.344125
541,9,"Huron",18215.4563826,-212066.948778235,2377234.344125
542,9,"Huron",18215.4563826,-193553.41194647,2377234.344125
543,9,"Huron",18215.4563826,-175039.875114706,2377234.344125
544,9,"Huron",18215.4563826,-156526.338282941,2377234.344125
545,9,"Huron",18215.4563826,-304634.632937059,2358749.13304457
546,9,"Huron",18215.4563826,-267607.559273529,2358749.13304457
547,9,"Huron",18215.4563826,-249094.022441765,2358749.13304457
548,9,"Huron",18215.4563826,-230580.48561,2358749.13304457
549,9,"Huron",18215.4563826,-212066.948778235,2358749.13304457
550,9,"Huron",18215.4563826,-193553.41194647,2358749.13304457
551,9,"Huron",18215.4563826,-175039.875114706,2358749.13304457
552,9,"Huron",18215.4563826,-156526.338282941,2358749.13304457
553,9,"Huron",18215.4563826,-267607.559273529,2340263.92196413
554,9,"Huron",18215.4563826,-249094.022441765,2340263.92196413
555,9,"Huron",18215.4563826,-230580.48561,2340263.92196413
556,9,"Huron",18215.4563826,-212066.948778235,2340263.92196413
557,9,"Huron",18215.4563826,-193553.41194647,2340263.92196413
558,9,"Huron",18215.4563826,-175039.875114706,2340263.92196413
559,9,"Huron",18215.4563826,-156526.338282941,2340263.92196413
560,9,"Huron",18215.4563826,-175039.875114706,2321778.7108837
561,9,"Huron",18215.4563826,-156526.338282941,2321778.7108837
562,10,"Iowa",13659.709077,28609.0300347062,2266323.07764239
563,10,"Iowa",13659.709077,47122.5668664709,2266323.07764239
564,10,"Iowa",13659.709077,65636.1036982356,2266323.07764239
565,10,"Iowa",13659.709077,84149.6405300004,2266323.07764239
566,10,"Iowa",13659.709077,102663.177361765,2266323.07764239
567,10,"Iowa",13659.709077,121176.71419353,2266323.07764239
568,10,"Iowa",13659.709077,139690.251025295,2266323.07764239
569,10,"Iowa",13659.709077,158203.787857059,2266323.07764239
570,10,"Iowa",13659.709077,176717.324688824,2266323.07764239
571,10,"Iowa",13659.709077,195230.861520589,2266323.07764239
572,10,"Iowa",13659.709077,213744.398352353,2266323.07764239
573,10,"Iowa",13659.709077,232257.935184118,2266323.07764239
574,10,"Iowa",13659.709077,65636.1036982356,2247837.86656196
575,10,"Iowa",13659.709077,84149.6405300004,2247837.86656196
576,10,"Iowa",13659.709077,102663.177361765,2247837.86656196
577,10,"Iowa",13659.709077,121176.71419353,2247837.86656196
578,10,"Iowa",13659.709077,139690.251025295,2247837.86656196
579,10,"Iowa",13659.709077,158203.787857059,2247837.86656196
580,10,"Iowa",13659.709077,176717.324688824,2247837.86656196
581,10,"Iowa",13659.709077,195230.861520589,2247837.86656196
582,10,"Iowa",13659.709077,213744.398352353,2247837.86656196
583,10,"Iowa",13659.709077,232257.935184118,2247837.86656196
584,10,"Iowa",13659.709077,65636.1036982356,2229352.65548152
585,10,"Iowa",13659.709077,84149.6405300004,2229352.65548152
586,10,"Iowa",13659.709077,102663.177361765,2229352.65548152
587,10,"Iowa",13659.709077,121176.71419353,2229352.65548152
588,10,"Iowa",13659.709077,139690.251025295,2229352.65548152
589,10,"Iowa",13659.709077,158203.787857059,2229352.65548152
590,10,"Iowa",13659.709077,176717.324688824,2229352.65548152
591,10,"Iowa",13659.709077,195230.861520589,2229352.65548152
592,10,"Iowa",13659.709077,213744.398352353,2229352.65548152
593,10,"Iowa",13659.709077,232257.935184118,2229352.65548152
594,11,"J. Clark Salyer",16895.3014452,-434229.390759412,2894820.25437717
595,11,"J. Clark Salyer",16895.3014452,-415715.853927647,2894820.25437717
596,11,"J. Clark Salyer",16895.3014452,-397202.317095882,2894820.25437717
597,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2894820.25437717
598,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2894820.25437717
599,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2894820.25437717
600,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2894820.25437717
601,11,"J. Clark Salyer",16895.3014452,-434229.390759412,2876335.04329674
602,11,"J. Clark Salyer",16895.3014452,-415715.853927647,2876335.04329674
603,11,"J. Clark Salyer",16895.3014452,-397202.317095882,2876335.04329674
604,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2876335.04329674
605,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2876335.04329674
606,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2876335.04329674
607,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2876335.04329674
608,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2876335.04329674
609,11,"J. Clark Salyer",16895.3014452,-286121.096105294,2876335.04329674
610,11,"J. Clark Salyer",16895.3014452,-267607.559273529,2876335.04329674
611,11,"J. Clark Salyer",16895.3014452,-434229.390759412,2857849.8322163
612,11,"J. Clark Salyer",16895.3014452,-415715.853927647,2857849.8322163
613,11,"J. Clark Salyer",16895.3014452,-397202.317095882,2857849.8322163
614,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2857849.8322163
615,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2857849.8322163
616,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2857849.8322163
617,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2857849.8322163
618,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2857849.8322163
619,11,"J. Clark Salyer",16895.3014452,-286121.096105294,2857849.8322163
620,11,"J. Clark Salyer",16895.3014452,-267607.559273529,2857849.8322163
621,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2839364.62113587
622,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2839364.62113587
623,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2839364.62113587
624,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2839364.62113587
625,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2839364.62113587
626,11,"J. Clark Salyer",16895.3014452,-286121.096105294,2839364.62113587
627,11,"J. Clark Salyer",16895.3014452,-267607.559273529,2839364.62113587
628,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2820879.41005543
629,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2820879.41005543
630,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2820879.41005543
631,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2820879.41005543
632,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2802394.198975
633,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2802394.198975
634,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2802394.198975
635,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2802394.198975
636,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2783908.98789456
637,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2783908.98789456
638,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2783908.98789456
639,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2783908.98789456
640,12,"Kulm",11134.3632315,-286121.096105294,2617542.08817065
641,12,"Kulm",11134.3632315,-267607.559273529,2617542.08817065
642,12,"Kulm",11134.3632315,-249094.022441765,2617542.08817065
643,12,"Kulm",11134.3632315,-230580.48561,2617542.08817065
644,12,"Kulm",11134.3632315,-212066.948778235,2617542.08817065
645,12,"Kulm",11134.3632315,-193553.41194647,2617542.08817065
646,12,"Kulm",11134.3632315,-175039.875114706,2617542.08817065
647,12,"Kulm",11134.3632315,-156526.338282941,2617542.08817065
648,12,"Kulm",11134.3632315,-286121.096105294,2599056.87709022
649,12,"Kulm",11134.3632315,-267607.559273529,2599056.87709022
650,12,"Kulm",11134.3632315,-249094.022441765,2599056.87709022
651,12,"Kulm",11134.3632315,-230580.48561,2599056.87709022
652,12,"Kulm",11134.3632315,-212066.948778235,2599056.87709022
653,12,"Kulm",11134.3632315,-193553.41194647,2599056.87709022
654,12,"Kulm",11134.3632315,-175039.875114706,2599056.87709022
655,12,"Kulm",11134.3632315,-286121.096105294,2580571.66600978
656,12,"Kulm",11134.3632315,-267607.559273529,2580571.66600978
657,12,"Kulm",11134.3632315,-249094.022441765,2580571.66600978
658,12,"Kulm",11134.3632315,-230580.48561,2580571.66600978
659,12,"Kulm",11134.3632315,-212066.948778235,2580571.66600978
660,12,"Kulm",11134.3632315,-193553.41194647,2580571.66600978
661,12,"Kulm",11134.3632315,-175039.875114706,2580571.66600978
662,12,"Kulm",11134.3632315,-156526.338282941,2580571.66600978
663,12,"Kulm",11134.3632315,-286121.096105294,2562086.45492935
664,12,"Kulm",11134.3632315,-267607.559273529,2562086.45492935
665,12,"Kulm",11134.3632315,-249094.022441765,2562086.45492935
666,12,"Kulm",11134.3632315,-230580.48561,2562086.45492935
667,12,"Kulm",11134.3632315,-212066.948778235,2562086.45492935
668,12,"Kulm",11134.3632315,-193553.41194647,2562086.45492935
669,12,"Kulm",11134.3632315,-175039.875114706,2562086.45492935
670,12,"Kulm",11134.3632315,-156526.338282941,2562086.45492935
671,13,"Lake Andes",20780.8523136,-249094.022441765,2321778.7108837
672,13,"Lake Andes",20780.8523136,-230580.48561,2321778.7108837
673,13,"Lake Andes",20780.8523136,-212066.948778235,2321778.7108837
674,13,"Lake Andes",20780.8523136,-193553.41194647,2321778.7108837
675,13,"Lake Andes",20780.8523136,-267607.559273529,2303293.49980326
676,13,"Lake Andes",20780.8523136,-249094.022441765,2303293.49980326
677,13,"Lake Andes",20780.8523136,-230580.48561,2303293.49980326
678,13,"Lake Andes",20780.8523136,-212066.948778235,2303293.49980326
679,13,"Lake Andes",20780.8523136,-193553.41194647,2303293.49980326
680,13,"Lake Andes",20780.8523136,-175039.875114706,2303293.49980326
681,13,"Lake Andes",20780.8523136,-156526.338282941,2303293.49980326
682,13,"Lake Andes",20780.8523136,-138012.801451176,2303293.49980326
683,13,"Lake Andes",20780.8523136,-249094.022441765,2284808.28872283
684,13,"Lake Andes",20780.8523136,-230580.48561,2284808.28872283
685,13,"Lake Andes",20780.8523136,-212066.948778235,2284808.28872283
686,13,"Lake Andes",20780.8523136,-193553.41194647,2284808.28872283
687,13,"Lake Andes",20780.8523136,-175039.875114706,2284808.28872283
688,13,"Lake Andes",20780.8523136,-156526.338282941,2284808.28872283
689,13,"Lake Andes",20780.8523136,-138012.801451176,2284808.28872283
690,13,"Lake Andes",20780.8523136,-249094.022441765,2266323.07764239
691,13,"Lake Andes",20780.8523136,-230580.48561,2266323.07764239
692,13,"Lake Andes",20780.8523136,-212066.948778235,2266323.07764239
693,13,"Lake Andes",20780.8523136,-193553.41194647,2266323.07764239
694,13,"Lake Andes",20780.8523136,-175039.875114706,2266323.07764239
695,13,"Lake Andes",20780.8523136,-156526.338282941,2266323.07764239
696,13,"Lake Andes",20780.8523136,-138012.801451176,2266323.07764239
697,13,"Lake Andes",20780.8523136,-119499.264619412,2266323.07764239
698,13,"Lake Andes",20780.8523136,-100985.727787647,2266323.07764239
699,13,"Lake Andes",20780.8523136,-82472.1909558821,2266323.07764239
700,13,"Lake Andes",20780.8523136,-63958.6541241174,2266323.07764239
701,13,"Lake Andes",20780.8523136,-45445.1172923527,2266323.07764239
702,13,"Lake Andes",20780.8523136,-230580.48561,2247837.86656196
703,13,"Lake Andes",20780.8523136,-212066.948778235,2247837.86656196
704,13,"Lake Andes",20780.8523136,-193553.41194647,2247837.86656196
705,13,"Lake Andes",20780.8523136,-175039.875114706,2247837.86656196
706,13,"Lake Andes",20780.8523136,-156526.338282941,2247837.86656196
707,13,"Lake Andes",20780.8523136,-138012.801451176,2247837.86656196
708,13,"Lake Andes",20780.8523136,-119499.264619412,2247837.86656196
709,13,"Lake Andes",20780.8523136,-100985.727787647,2247837.86656196
710,13,"Lake Andes",20780.8523136,-82472.1909558821,2247837.86656196
711,13,"Lake Andes",20780.8523136,-63958.6541241174,2247837.86656196
712,13,"Lake Andes",20780.8523136,-45445.1172923527,2247837.86656196
713,13,"Lake Andes",20780.8523136,-193553.41194647,2229352.65548152
714,13,"Lake Andes",20780.8523136,-175039.875114706,2229352.65548152
715,13,"Lake Andes",20780.8523136,-156526.338282941,2229352.65548152
716,13,"Lake Andes",20780.8523136,-138012.801451176,2229352.65548152
717,13,"Lake Andes",20780.8523136,-119499.264619412,2229352.65548152
718,13,"Lake Andes",20780.8523136,-100985.727787647,2229352.65548152
719,13,"Lake Andes",20780.8523136,-82472.1909558821,2229352.65548152
720,13,"Lake Andes",20780.8523136,-63958.6541241174,2229352.65548152
721,13,"Lake Andes",20780.8523136,-45445.1172923527,2229352.65548152
722,13,"Lake Andes",20780.8523136,-175039.875114706,2210867.44440109
723,13,"Lake Andes",20780.8523136,-156526.338282941,2210867.44440109
724,13,"Lake Andes",20780.8523136,-138012.801451176,2210867.44440109
725,13,"Lake Andes",20780.8523136,-119499.264619412,2210867.44440109
726,13,"Lake Andes",20780.8523136,-100985.727787647,2210867.44440109
727,13,"Lake Andes",20780.8523136,-82472.1909558821,2210867.44440109
728,13,"Lake Andes",20780.8523136,-63958.6541241174,2210867.44440109
729,13,"Lake Andes",20780.8523136,-45445.1172923527,2210867.44440109
730,13,"Lake Andes",20780.8523136,-63958.6541241174,2192382.23332065
731,13,"Lake Andes",20780.8523136,-45445.1172923527,2173897.02224022
732,14,"Litchfield",11278.6584305,84149.6405300004,2525116.03276848
733,14,"Litchfield",11278.6584305,84149.6405300004,2506630.82168804
734,14,"Litchfield",11278.6584305,65636.1036982356,2488145.61060761
735,14,"Litchfield",11278.6584305,84149.6405300004,2488145.61060761
736,14,"Litchfield",11278.6584305,65636.1036982356,2469660.39952717
737,14,"Litchfield",11278.6584305,84149.6405300004,2469660.39952717
738,14,"Litchfield",11278.6584305,102663.177361765,2469660.39952717
739,14,"Litchfield",11278.6584305,10095.4932029415,2451175.18844674
740,14,"Litchfield",11278.6584305,28609.0300347062,2451175.18844674
741,14,"Litchfield",11278.6584305,47122.5668664709,2451175.18844674
742,14,"Litchfield",11278.6584305,65636.1036982356,2451175.18844674
743,14,"Litchfield",11278.6584305,84149.6405300004,2451175.18844674
744,14,"Litchfield",11278.6584305,102663.177361765,2451175.18844674
745,14,"Litchfield",11278.6584305,28609.0300347062,2432689.9773663
746,14,"Litchfield",11278.6584305,47122.5668664709,2432689.9773663
747,14,"Litchfield",11278.6584305,65636.1036982356,2432689.9773663
748,14,"Litchfield",11278.6584305,84149.6405300004,2432689.9773663
749,14,"Litchfield",11278.6584305,102663.177361765,2432689.9773663
750,14,"Litchfield",11278.6584305,121176.71419353,2432689.9773663
751,14,"Litchfield",11278.6584305,65636.1036982356,2414204.76628587
752,14,"Litchfield",11278.6584305,84149.6405300004,2414204.76628587
753,14,"Litchfield",11278.6584305,102663.177361765,2414204.76628587
754,14,"Litchfield",11278.6584305,121176.71419353,2414204.76628587
755,14,"Litchfield",11278.6584305,84149.6405300004,2395719.55520543
756,14,"Litchfield",11278.6584305,102663.177361765,2395719.55520543
757,14,"Litchfield",11278.6584305,121176.71419353,2395719.55520543
758,14,"Litchfield",11278.6584305,139690.251025295,2395719.55520543
759,14,"Litchfield",11278.6584305,121176.71419353,2377234.344125
760,14,"Litchfield",11278.6584305,139690.251025295,2377234.344125
761,14,"Litchfield",11278.6584305,158203.787857059,2377234.344125
762,15,"Long Lake",12059.585018,-360175.243432353,2709968.14357283
763,15,"Long Lake",12059.585018,-341661.706600588,2709968.14357283
764,15,"Long Lake",12059.585018,-323148.169768824,2709968.14357283
765,15,"Long Lake",12059.585018,-304634.632937059,2709968.14357283
766,15,"Long Lake",12059.585018,-360175.243432353,2691482.93249239
767,15,"Long Lake",12059.585018,-341661.706600588,2691482.93249239
768,15,"Long Lake",12059.585018,-323148.169768824,2691482.93249239
769,15,"Long Lake",12059.585018,-304634.632937059,2691482.93249239
770,15,"Long Lake",12059.585018,-286121.096105294,2691482.93249239
771,15,"Long Lake",12059.585018,-267607.559273529,2691482.93249239
772,15,"Long Lake",12059.585018,-360175.243432353,2672997.72141196
773,15,"Long Lake",12059.585018,-341661.706600588,2672997.72141196
774,15,"Long Lake",12059.585018,-323148.169768824,2672997.72141196
775,15,"Long Lake",12059.585018,-304634.632937059,2672997.72141196
776,15,"Long Lake",12059.585018,-286121.096105294,2672997.72141196
777,15,"Long Lake",12059.585018,-267607.559273529,2672997.72141196
778,15,"Long Lake",12059.585018,-360175.243432353,2654512.51033152
779,15,"Long Lake",12059.585018,-341661.706600588,2654512.51033152
780,15,"Long Lake",12059.585018,-323148.169768824,2654512.51033152
781,15,"Long Lake",12059.585018,-304634.632937059,2654512.51033152
782,15,"Long Lake",12059.585018,-286121.096105294,2654512.51033152
783,15,"Long Lake",12059.585018,-267607.559273529,2654512.51033152
784,15,"Long Lake",12059.585018,-341661.706600588,2636027.29925109
785,15,"Long Lake",12059.585018,-323148.169768824,2636027.29925109
786,15,"Long Lake",12059.585018,-304634.632937059,2636027.29925109
787,15,"Long Lake",12059.585018,-286121.096105294,2636027.29925109
788,15,"Long Lake",12059.585018,-267607.559273529,2636027.29925109
789,15,"Long Lake",12059.585018,-341661.706600588,2617542.08817065
790,15,"Long Lake",12059.585018,-323148.169768824,2617542.08817065
791,15,"Long Lake",12059.585018,-304634.632937059,2617542.08817065
792,15,"Long Lake",12059.585018,-341661.706600588,2599056.87709022
793,15,"Long Lake",12059.585018,-323148.169768824,2599056.87709022
794,15,"Long Lake",12059.585018,-304634.632937059,2599056.87709022
795,15,"Long Lake",12059.585018,-341661.706600588,2580571.66600978
796,15,"Long Lake",12059.585018,-323148.169768824,2580571.66600978
797,15,"Long Lake",12059.585018,-304634.632937059,2580571.66600978
798,15,"Long Lake",12059.585018,-341661.706600588,2562086.45492935
