"rcp45_2014","rcp45_2020","rcp45_2030","rcp45_2040","rcp45_2050","rcp45_2060","rcp45_2070","rcp45_2080","rcp45_2090","rcp45_2100"
0.843885608396324,0.834466326420446,0.824445897482678,0.819525124753961,0.816700242784264,0.805393083637734,0.802175232407801,0.803980642652886,0.799451854504696,0.796475906256424
0.878607056042226,0.879229537731127,0.879718759432845,0.881062026668189,0.881717413070675,0.879548902183171,0.88135029165278,0.883282971750157,0.883322358938487,0.88345627537881
0.675516045648306,0.675743178434343,0.67582983024867,0.676049331766968,0.676155677175459,0.676305389519435,0.676532727447078,0.676304035584836,0.673504919400838,0.67351542265106
0.239289887885415,0.237395364126734,0.237529280567056,0.226172477151903,0.227712905984664,0.227921022143836,0.227931894648948,0.233594664566156,0.234020046200122,0.236160083432728
0.234131663747885,0.237634046385182,0.235102270741975,0.236121865551552,0.237195145919389,0.242115221166646,0.249913781885219,0.254768314389395,0.254156500064,0.252579248312982
0.592215137397419,0.592290178196852,0.591665727148534,0.597526540772065,0.597509514018776,0.591908327611655,0.591827009479082,0.588545359209718,0.583997451863859,0.581436833310864
0.56959486999779,0.57510645055146,0.579423655647338,0.579664163666079,0.580593701310672,0.578333163898767,0.5794543858599,0.579790489866984,0.581077138019103,0.581582894134256
0.351567909562496,0.357184522618379,0.360695767373051,0.368573205039088,0.37490141329747,0.380132031907718,0.386825228111294,0.38998670642793,0.389724125172395,0.394642272088557
0.320431475592743,0.339555719744856,0.346857037724921,0.346373888214738,0.346381765652404,0.34722990310778,0.34829598300525,0.359688768258077,0.359626282124924,0.361947500423849
0.57215011384071,0.572599168815995,0.573063363241795,0.573068614866906,0.575599898170259,0.576448035625635,0.576932785240345,0.577061450055557,0.576189680287182,0.575548982023678
0.452226464512245,0.452079419009146,0.456530171290456,0.457036953113638,0.457722290190583,0.461947222592134,0.461892080528472,0.464567783522369,0.460180050742387,0.460526657999692
0.349891000019338,0.348047679605486,0.349171527379173,0.348890565435751,0.352502575747235,0.357575645604162,0.360162070971178,0.363699040483228,0.36266684997905,0.367574247475064
0.476533160025545,0.483730512239747,0.486433170840657,0.48687693316251,0.487685683429557,0.489781081848722,0.492370133028293,0.494945603833554,0.493360515673191,0.50040232952181
0.457801844105346,0.457956767046111,0.455400538523483,0.452506770002528,0.459835412844497,0.461316371125712,0.462333052924485,0.467353032133809,0.468653835056734,0.468628110299356
0.414694617894022,0.420429392514896,0.419305216514639,0.421183657171419,0.421499739357769,0.421090112599135,0.421664180869047,0.424144958309031,0.423935057417888,0.429593683474657
0.156855384949909,0.167685230864942,0.180756505251291,0.195069276122303,0.212602565064126,0.218813432323941,0.232951914886593,0.238977211049723,0.240688645925151,0.244194105686538
0.290158913439538,0.289436856015139,0.301311498386032,0.307028774427924,0.322514565515555,0.323934514683179,0.337677709885448,0.33677968199152,0.340721826689357,0.340755428884401
0.344192084151173,0.344854199198331,0.352834043554026,0.362735982700234,0.37636756035474,0.390222865444626,0.409555164213429,0.415968629323218,0.424263571185554,0.424200305514299
0.344163713067079,0.343895880186433,0.344420037503634,0.347337028054374,0.348925644650358,0.35280663663548,0.355185622810623,0.360206176416443,0.360229808729441,0.360135279477449
0.14781071206054,0.149553820799917,0.152862662589141,0.16885648686375,0.174647306171353,0.179788913838807,0.19388493208904,0.197797392796504,0.197634592418073,0.200956245300585
0.239616452807826,0.239640085120824,0.242995545339986,0.247278245617754,0.256739868821087,0.257603761151796,0.266245310271438,0.266557781965524,0.268209418062836,0.267387538733013
0.216243336228755,0.220286308025884,0.223471418655518,0.228442081822787,0.232595789058774,0.237379752850526,0.238871214381962,0.23248168929758,0.233400723691951,0.243247520774496
0.275882001321234,0.280787819226882,0.287500093599805,0.29432187256195,0.293492115794461,0.292746241429619,0.291414954464059,0.294611060683768,0.297945842629057,0.30066881024895
0.424171913916044,0.428382445376862,0.425819159982991,0.417693952285365,0.412349767282098,0.40537035750999,0.403896004788485,0.398741165487451,0.404145744179491,0.408024848861838
0.500775810329487,0.491461807025749,0.479127750028474,0.47580880501516,0.469615990216663,0.462788754487801,0.464396408224811,0.457089592449709,0.45202903623074,0.451380337444606
0.18667303533498,0.189298847890326,0.189935915147406,0.190838538213306,0.192606489601156,0.19168482939423,0.19339948499287,0.200893554025826,0.207300536660869,0.213040562906854
0.147058026994382,0.151758231468451,0.160381399900205,0.163560438338305,0.16348882340369,0.166752708409984,0.175089653016125,0.18362815950713,0.187480329096625,0.189121461943716
0.167428434602693,0.167877448549657,0.169242871078437,0.169815298215502,0.172427284226611,0.174123559137364,0.176967273106482,0.183424002580952,0.183933410216689,0.184792276578054
0.302495821905135,0.302971155520134,0.304141426839234,0.305149738860487,0.307279334385353,0.308648080208148,0.310820324672879,0.313838491063643,0.315347184489973,0.3182093201753
0.658053325418908,0.662457961867215,0.666206473403256,0.670872501285783,0.674189230769754,0.6748592642829,0.679369015290063,0.68313237907837,0.679951822592387,0.680823592360761
0.239185573378822,0.242534304953311,0.244479149947917,0.252410211629732,0.251275860605822,0.252139322139159,0.254173752473055,0.26605477474789,0.264374870137287,0.268065859967037
0.190873309715504,0.192280929872614,0.198506957097105,0.201325725846947,0.200031200257161,0.209794012366257,0.210353084784779,0.21392527711056,0.219208822255127,0.227160685295778
0.0842685663343933,0.0862222990890739,0.0844177401816537,0.0850604539614358,0.0851494495186094,0.0847717581794719,0.0858814870821346,0.0882998604456077,0.0892031399646466,0.0931108413868547
0.146333877125603,0.139990560187947,0.140715592165632,0.142394789037695,0.147580789348662,0.152787826931314,0.157702701838862,0.161454341784392,0.16698955465106,0.168898038296022
0.335230780810436,0.334584830921821,0.335875397278613,0.339300482558812,0.341736128845501,0.336379471232597,0.34332211962893,0.350670538121706,0.351877016934245,0.352142224002335
0.371396281762653,0.370973525941243,0.370920066038749,0.374702836222972,0.377089002354321,0.379997951354111,0.377144267502947,0.389050604251949,0.406700167455988,0.405974950850858
0.516307204396106,0.520941927669576,0.541403654063747,0.542620800239792,0.5567466050512,0.567858182190677,0.591168669037471,0.60471113317838,0.616049063565792,0.622984490977598
0.0873160218179374,0.0838507646827648,0.0958533795159494,0.102671701842035,0.115860850595126,0.123884851681488,0.133249083907427,0.151110917388156,0.167594424933096,0.176666699625537
0.240154580268387,0.241513130553369,0.24482255699617,0.252979171873657,0.256378163141589,0.270405253812244,0.287837223314919,0.310578196035451,0.318410994888047,0.327072627370905
0.455578642465713,0.461405935950842,0.477483663142259,0.487450509092569,0.496989634794606,0.50713716947138,0.510770842736445,0.516582750601133,0.521755232080273,0.519702051803599
0.126258165691228,0.126961473172849,0.128686088396455,0.129767164145316,0.130345222419463,0.131711691170432,0.134101098539154,0.136655296159885,0.137289788889811,0.137526245361836
