eau_id,wmd_id,year,rcp,gcm,prop_suitable,abs_abundance,scaled_abundance,trans_prob,cost,eau_row,total_prop_suitable,habitat_share
354,Crosby Lostwood,2030,45,wet,0.00916585836984384,435464.9522,193.35050035604888,NA,NA,354,20.643391506853934,4.4400932699457983e-4
354,Crosby Lostwood,2030,85,dry,0.00916585836984384,398940.25083333335,177.07096676174754,NA,NA,354,20.65064591920581,4.4385334994869466e-4
354,Crosby Lostwood,2030,85,wet,0.00916585836984384,485425.60836666665,215.4577824244281,NA,NA,354,20.65064591920581,4.4385334994869466e-4
354,Crosby Lostwood,2030,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
354,Crosby Lostwood,2040,45,dry,0.00902931611696588,357904.95623333333,158.457602110681,NA,NA,354,20.394332279509946,4.4273654038860474e-4
354,Crosby Lostwood,2040,45,wet,0.00902931611696588,385485.5651,170.66854546212028,NA,NA,354,20.394332279509946,4.4273654038860474e-4
354,Crosby Lostwood,2040,85,dry,0.00908747376223466,312436.16236666666,138.9595309965778,NA,NA,354,20.43224676650855,4.447613552284599e-4
354,Crosby Lostwood,2040,85,wet,0.00908747376223466,485406.8774333333,215.89022064446425,NA,NA,354,20.43224676650855,4.447613552284599e-4
354,Crosby Lostwood,2040,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
354,Crosby Lostwood,2050,45,dry,0.00890065130175395,294135.2647,130.0312048721973,NA,NA,354,20.133593541772726,4.420796160053137e-4
354,Crosby Lostwood,2050,45,wet,0.00890065130175395,335506.178,148.32044233765043,NA,NA,354,20.133593541772726,4.420796160053137e-4
354,Crosby Lostwood,2050,85,dry,0.00898506707257619,225932.0739,100.53357922009435,NA,NA,354,20.192405896476696,4.4497258616141245e-4
354,Crosby Lostwood,2050,85,wet,0.00898506707257619,485388.1465,215.98441884019954,NA,NA,354,20.192405896476696,4.4497258616141245e-4
354,Crosby Lostwood,2050,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
354,Crosby Lostwood,2060,45,dry,0.00889802548919861,279092.77304,123.39406097457648,NA,NA,354,20.125560247771613,4.421256044379603e-4
354,Crosby Lostwood,2060,45,wet,0.00889802548919861,337383.38646,149.16583366595347,NA,NA,354,20.125560247771613,4.421256044379603e-4
354,Crosby Lostwood,2060,85,dry,0.00902182844835103,225436.91592,100.4690313116021,NA,NA,354,20.24358307036556,4.456636168109006e-4
354,Crosby Lostwood,2060,85,wet,0.00902182844835103,452985.33236,201.8790815818455,NA,NA,354,20.24358307036556,4.456636168109006e-4
354,Crosby Lostwood,2060,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
354,Crosby Lostwood,2070,45,dry,0.00889802548919861,264050.28138,116.7239076578212,NA,NA,354,20.128919441568,4.4205182076606655e-4
354,Crosby Lostwood,2070,45,wet,0.00889802548919861,339260.59492,149.97076369856495,NA,NA,354,20.128919441568,4.4205182076606655e-4
354,Crosby Lostwood,2070,85,dry,0.00902182844835103,224941.75794,100.18878278928923,NA,NA,354,20.255620384901377,4.453987721391115e-4
354,Crosby Lostwood,2070,85,wet,0.00902182844835103,420582.51821999997,187.32693719836348,NA,NA,354,20.255620384901377,4.453987721391115e-4
354,Crosby Lostwood,2070,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
354,Crosby Lostwood,2080,45,dry,0.00894042825913532,249007.78972,110.56368398629547,NA,NA,354,20.135330152651736,4.440169687487296e-4
354,Crosby Lostwood,2080,45,wet,0.00894042825913532,341137.80338,151.4709733823877,NA,NA,354,20.135330152651736,4.440169687487296e-4
354,Crosby Lostwood,2080,85,dry,0.00904020913623844,224446.59996,99.68298306318378,NA,NA,354,20.35497074029117,4.441278374497493e-4
354,Crosby Lostwood,2080,85,wet,0.00904020913623844,388179.70408,172.40141251493404,NA,NA,354,20.35497074029117,4.441278374497493e-4
354,Crosby Lostwood,2080,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
354,Crosby Lostwood,2090,45,dry,0.00894042825913532,233965.29806,104.0361304228243,NA,NA,354,20.105995426121083,4.446647912552588e-4
354,Crosby Lostwood,2090,45,wet,0.00894042825913532,343015.01184,152.52669863725373,NA,NA,354,20.105995426121083,4.446647912552588e-4
354,Crosby Lostwood,2090,85,dry,0.00904020913623844,223951.44198,99.60921766684396,NA,NA,354,20.325105640652662,4.4478042555198e-4
354,Crosby Lostwood,2090,85,wet,0.00904020913623844,355776.88993999996,158.24259650907314,NA,NA,354,20.325105640652662,4.4478042555198e-4
354,Crosby Lostwood,2090,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
354,Crosby Lostwood,2100,45,dry,0.00893517663402463,218922.8064,97.4115729452423,NA,NA,354,20.080919394453908,4.4495854290876793e-4
354,Crosby Lostwood,2100,45,wet,0.00893517663402463,344892.2203,153.4627398052578,NA,NA,354,20.080919394453908,4.4495854290876793e-4
354,Crosby Lostwood,2100,85,dry,0.00903495751112775,223456.284,99.45408657070712,NA,NA,354,20.30000074556153,4.450717822314951e-4
354,Crosby Lostwood,2100,85,wet,0.00903495751112775,323374.0758,143.92467624376857,NA,NA,354,20.30000074556153,4.450717822314951e-4
354,Crosby Lostwood,2100,stationary,stationary,0.00931027806038784,485444.3393,216.4455929297788,NA,NA,NA,20.881098665707444,4.458710822375405e-4
355,Crosby Lostwood,2020,baseline,baseline,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2030,45,dry,0.256613973417555,421674.64776666666,5241.755300572854,NA,NA,355,20.643391506853934,0.012430804954329092
355,Crosby Lostwood,2030,45,wet,0.256613973417555,435464.9522,5413.179885244441,NA,NA,355,20.643391506853934,0.012430804954329092
355,Crosby Lostwood,2030,85,dry,0.256663863856106,398940.25083333335,4958.370146251839,NA,NA,355,20.65064591920581,0.01242885403489485
355,Crosby Lostwood,2030,85,wet,0.256663863856106,485425.60836666665,6033.284031189332,NA,NA,355,20.65064591920581,0.01242885403489485
355,Crosby Lostwood,2030,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2040,45,dry,0.254854679005473,357904.95623333333,4472.504982521829,NA,NA,355,20.394332279509946,0.012496348275227614
355,Crosby Lostwood,2040,45,wet,0.254854679005473,385485.5651,4817.161876562527,NA,NA,355,20.394332279509946,0.012496348275227614
355,Crosby Lostwood,2040,85,dry,0.255521635394531,312436.16236666666,3907.2648288088344,NA,NA,355,20.43224676650855,0.012505802142785807
355,Crosby Lostwood,2040,85,wet,0.255521635394531,485406.8774333333,6070.4023679287475,NA,NA,355,20.43224676650855,0.012505802142785807
355,Crosby Lostwood,2040,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2050,45,dry,0.251698267686503,294135.2647,3677.104955799287,NA,NA,355,20.133593541772726,0.012501408015627468
355,Crosby Lostwood,2050,45,wet,0.251698267686503,335506.178,4194.299622941737,NA,NA,355,20.133593541772726,0.012501408015627468
355,Crosby Lostwood,2050,85,dry,0.252864128461076,225932.0739,2829.2872702254535,NA,NA,355,20.192405896476696,0.012522734029687734
355,Crosby Lostwood,2050,85,wet,0.252864128461076,485388.1465,6078.3866597826045,NA,NA,355,20.192405896476696,0.012522734029687734
355,Crosby Lostwood,2050,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2060,45,dry,0.252814238022525,279092.77304,3505.9211214511984,NA,NA,355,20.125560247771613,0.012561848460865464
355,Crosby Lostwood,2060,45,wet,0.252814238022525,337383.38646,4238.158973924129,NA,NA,355,20.125560247771613,0.012561848460865464
355,Crosby Lostwood,2060,85,dry,0.27472412055513,225436.91592,3059.3871772357343,NA,NA,355,20.24358307036556,0.013570923665054965
355,Crosby Lostwood,2060,85,wet,0.27472412055513,452985.33236,6147.429366847113,NA,NA,355,20.24358307036556,0.013570923665054965
355,Crosby Lostwood,2060,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2070,45,dry,0.253105703216168,264050.28138,3320.2295009982813,NA,NA,355,20.128919441568,0.01257423201234947
355,Crosby Lostwood,2070,45,wet,0.253105703216168,339260.59492,4265.94143317179,NA,NA,355,20.128919441568,0.01257423201234947
355,Crosby Lostwood,2070,85,dry,0.280942024172027,224941.75794,3119.9040856622682,NA,NA,355,20.255620384901377,0.013869830636312792
355,Crosby Lostwood,2070,85,wet,0.280942024172027,420582.51821999997,5833.408296305339,NA,NA,355,20.255620384901377,0.013869830636312792
355,Crosby Lostwood,2070,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2080,45,dry,0.25319498084305,249007.78972,3131.1889137125736,NA,NA,355,20.135330152651736,0.012574662492420334
355,Crosby Lostwood,2080,45,wet,0.25319498084305,341137.80338,4289.692740909149,NA,NA,355,20.135330152651736,0.012574662492420334
355,Crosby Lostwood,2080,85,dry,0.297731018339373,224446.59996,3282.967861831708,NA,NA,355,20.35497074029117,0.014626944058928875
355,Crosby Lostwood,2080,85,wet,0.297731018339373,388179.70408,5677.882816389725,NA,NA,355,20.35497074029117,0.014626944058928875
355,Crosby Lostwood,2080,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2090,45,dry,0.252669818331981,233965.29806,2940.2159954739845,NA,NA,355,20.105995426121083,0.012566889277400323
355,Crosby Lostwood,2090,45,wet,0.252669818331981,343015.01184,4310.631674279441,NA,NA,355,20.105995426121083,0.012566889277400323
355,Crosby Lostwood,2090,85,dry,0.297205855828304,223951.44198,3274.7519818308488,NA,NA,355,20.325105640652662,0.014622598331486969
355,Crosby Lostwood,2090,85,wet,0.297205855828304,355776.88993999996,5202.382557218266,NA,NA,355,20.325105640652662,0.014622598331486969
355,Crosby Lostwood,2090,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
355,Crosby Lostwood,2100,45,dry,0.252515777500121,218922.8064,2752.9348425088792,NA,NA,355,20.080919394453908,0.012574911165166203
355,Crosby Lostwood,2100,45,wet,0.252515777500121,344892.2203,4336.989031829432,NA,NA,355,20.080919394453908,0.012574911165166203
355,Crosby Lostwood,2100,85,dry,0.297051835510604,223456.284,3269.8569891970064,NA,NA,355,20.30000074556153,0.014633094807917805
355,Crosby Lostwood,2100,85,wet,0.297051835510604,323374.0758,4731.963509604198,NA,NA,355,20.30000074556153,0.014633094807917805
355,Crosby Lostwood,2100,stationary,stationary,0.255224918575777,485444.3393,5933.475721485307,NA,NA,NA,20.881098665707444,0.012222772501665686
356,Crosby Lostwood,2020,baseline,baseline,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2030,45,dry,0.452066043776442,421674.64776666666,9234.17984459633,NA,NA,356,20.643391506853934,0.021898826247922918
356,Crosby Lostwood,2030,45,wet,0.452066043776442,435464.9522,9536.171325287858,NA,NA,356,20.643391506853934,0.021898826247922918
356,Crosby Lostwood,2030,85,dry,0.452081798651774,398940.25083333335,8733.558594580722,NA,NA,356,20.65064591920581,0.021891896283559944
356,Crosby Lostwood,2030,85,wet,0.452081798651774,485425.60836666665,10626.887071747055,NA,NA,356,20.65064591920581,0.021891896283559944
356,Crosby Lostwood,2030,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2040,45,dry,0.450350567611378,357904.95623333333,7903.308526190203,NA,NA,356,20.394332279509946,0.022082143285654037
356,Crosby Lostwood,2040,45,wet,0.450350567611378,385485.5651,8512.347483089517,NA,NA,356,20.394332279509946,0.022082143285654037
356,Crosby Lostwood,2040,85,dry,0.450487109864256,312436.16236666666,6888.545611750661,NA,NA,356,20.43224676650855,0.022047849901787136
356,Crosby Lostwood,2040,85,wet,0.450487109864256,485406.8774333333,10702.177974945318,NA,NA,356,20.43224676650855,0.022047849901787136
356,Crosby Lostwood,2040,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2050,45,dry,0.449233120255794,294135.2647,6562.9269044442335,NA,NA,356,20.133593541772726,0.022312614949921147
356,Crosby Lostwood,2050,45,wet,0.449233120255794,335506.178,7486.020163033706,NA,NA,356,20.133593541772726,0.022312614949921147
356,Crosby Lostwood,2050,85,dry,0.449390669009115,225932.0739,5028.215377656098,NA,NA,356,20.192405896476696,0.022255429655736448
356,Crosby Lostwood,2050,85,wet,0.449390669009115,485388.1465,10802.521750159047,NA,NA,356,20.192405896476696,0.022255429655736448
356,Crosby Lostwood,2050,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2060,45,dry,0.449238371880905,279092.77304,6229.848084755755,NA,NA,356,20.125560247771613,0.02232178216905274
356,Crosby Lostwood,2060,45,wet,0.449238371880905,337383.38646,7530.998460017458,NA,NA,356,20.125560247771613,0.02232178216905274
356,Crosby Lostwood,2060,85,dry,0.451516428385951,225436.91592,5028.1845238924025,NA,NA,356,20.24358307036556,0.022304175442484923
356,Crosby Lostwood,2060,85,wet,0.451516428385951,452985.33236,10103.464325829782,NA,NA,356,20.24358307036556,0.022304175442484923
356,Crosby Lostwood,2060,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2070,45,dry,0.449440559447666,264050.28138,5895.741524041605,NA,NA,356,20.128919441568,0.022328101652567173
356,Crosby Lostwood,2070,45,wet,0.449440559447666,339260.59492,7575.045050084174,NA,NA,356,20.128919441568,0.022328101652567173
356,Crosby Lostwood,2070,85,dry,0.453397371770323,224941.75794,5035.047059206069,NA,NA,356,20.255620384901377,0.022383781052111702
356,Crosby Lostwood,2070,85,wet,0.453397371770323,420582.51821999997,9414.22700218226,NA,NA,356,20.255620384901377,0.022383781052111702
356,Crosby Lostwood,2070,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2080,45,dry,0.449984102646623,249007.78972,5564.822923671642,NA,NA,356,20.135330152651736,0.022347987305654484
356,Crosby Lostwood,2080,45,wet,0.449984102646623,341137.80338,7623.743299415095,NA,NA,356,20.135330152651736,0.022347987305654484
356,Crosby Lostwood,2080,85,dry,0.48189888489743,224446.59996,5313.717598505197,NA,NA,356,20.35497074029117,0.023674752032118943
356,Crosby Lostwood,2080,85,wet,0.48189888489743,388179.70408,9190.05823799531,NA,NA,356,20.35497074029117,0.023674752032118943
356,Crosby Lostwood,2080,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2090,45,dry,0.449984102646623,233965.29806,5236.282137078447,NA,NA,356,20.105995426121083,0.0223805931071693
356,Crosby Lostwood,2090,45,wet,0.449984102646623,343015.01184,7676.879409641899,NA,NA,356,20.105995426121083,0.0223805931071693
356,Crosby Lostwood,2090,85,dry,0.48189888489743,223951.44198,5309.785448075438,NA,NA,356,20.325105640652662,0.02370953900153779
356,Crosby Lostwood,2090,85,wet,0.48189888489743,355776.88993999996,8435.306047878246,NA,NA,356,20.325105640652662,0.02370953900153779
356,Crosby Lostwood,2090,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
356,Crosby Lostwood,2100,45,dry,0.448253610116008,218922.8064,4886.874767926759,NA,NA,356,20.080919394453908,0.022322364893303137
356,Crosby Lostwood,2100,45,wet,0.448253610116008,344892.2203,7698.809990398091,NA,NA,356,20.080919394453908,0.022322364893303137
356,Crosby Lostwood,2100,85,dry,0.480168392366815,223456.284,5285.548803538946,NA,NA,356,20.30000074556153,0.023653614518797536
356,Crosby Lostwood,2100,85,wet,0.480168392366815,323374.0758,7648.965734345615,NA,NA,356,20.30000074556153,0.023653614518797536
356,Crosby Lostwood,2100,stationary,stationary,0.455053972294498,485444.3393,10579.10689771931,NA,NA,NA,20.881098665707444,0.02179262593312788
357,Crosby Lostwood,2020,baseline,baseline,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2030,45,dry,0.463183898249059,421674.64776666666,9461.279997548683,NA,NA,357,20.643391506853934,0.02243739349201775
357,Crosby Lostwood,2030,45,wet,0.463183898249059,435464.9522,9770.6984844941,NA,NA,357,20.643391506853934,0.02243739349201775
357,Crosby Lostwood,2030,85,dry,0.463186524061615,398940.25083333335,8948.08563445007,NA,NA,357,20.65064591920581,0.02242963856306478
357,Crosby Lostwood,2030,85,wet,0.463186524061615,485425.60836666665,10887.920944920168,NA,NA,357,20.65064591920581,0.02242963856306478
357,Crosby Lostwood,2030,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2040,45,dry,0.456225494977394,357904.95623333333,8006.409014747042,NA,NA,357,20.394332279509946,0.022370209954643172
357,Crosby Lostwood,2040,45,wet,0.456225494977394,385485.5651,8623.39302577127,NA,NA,357,20.394332279509946,0.022370209954643172
357,Crosby Lostwood,2040,85,dry,0.456228120789949,312436.16236666666,6976.333285922096,NA,NA,357,20.43224676650855,0.02232882785743239
357,Crosby Lostwood,2040,85,wet,0.456228120789949,485406.8774333333,10838.566607022683,NA,NA,357,20.43224676650855,0.02232882785743239
357,Crosby Lostwood,2040,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2050,45,dry,0.455226414328406,294135.2647,6650.484008188043,NA,NA,357,20.133593541772726,0.022610291271844368
357,Crosby Lostwood,2050,45,wet,0.455226414328406,335506.178,7585.892408083263,NA,NA,357,20.133593541772726,0.022610291271844368
357,Crosby Lostwood,2050,85,dry,0.455229040140962,225932.0739,5093.540693756556,NA,NA,357,20.192405896476696,0.022544566629397706
357,Crosby Lostwood,2050,85,wet,0.455229040140962,485388.1465,10942.865409889104,NA,NA,357,20.192405896476696,0.022544566629397706
357,Crosby Lostwood,2050,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2060,45,dry,0.455219316428843,279092.77304,6312.789298750894,NA,NA,357,20.125560247771613,0.022618963687197072
357,Crosby Lostwood,2060,45,wet,0.455219316428843,337383.38646,7631.262567002316,NA,NA,357,20.125560247771613,0.022618963687197072
357,Crosby Lostwood,2060,85,dry,0.455221942241398,225436.91592,5069.449926986663,NA,NA,357,20.24358307036556,0.022487221785741786
357,Crosby Lostwood,2060,85,wet,0.455221942241398,452985.33236,10186.381634467276,NA,NA,357,20.24358307036556,0.022487221785741786
357,Crosby Lostwood,2060,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2070,45,dry,0.455219316428843,264050.28138,5971.547004377293,NA,NA,357,20.128919441568,0.022615188944955227
357,Crosby Lostwood,2070,45,wet,0.455219316428843,339260.59492,7672.442455693717,NA,NA,357,20.128919441568,0.022615188944955227
357,Crosby Lostwood,2070,85,dry,0.455474020246711,224941.75794,5058.108557695167,NA,NA,357,20.255620384901377,0.02248630313916345
357,Crosby Lostwood,2070,85,wet,0.455474020246711,420582.51821999997,9457.345999727655,NA,NA,357,20.255620384901377,0.02248630313916345
357,Crosby Lostwood,2070,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2080,45,dry,0.453614944957527,249007.78972,5609.724497760855,NA,NA,357,20.135330152651736,0.02252830927124321
357,Crosby Lostwood,2080,45,wet,0.453614944957527,341137.80338,7685.257938657197,NA,NA,357,20.135330152651736,0.02252830927124321
357,Crosby Lostwood,2080,85,dry,0.469607497354179,224446.59996,5178.185095016375,NA,NA,357,20.35497074029117,0.023070900142569375
357,Crosby Lostwood,2080,85,wet,0.469607497354179,388179.70408,8955.6551902018091,NA,NA,357,20.35497074029117,0.023070900142569375
357,Crosby Lostwood,2080,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2090,45,dry,0.453614944957527,233965.29806,5278.532773541632,NA,NA,357,20.105995426121083,0.02256117816321616
357,Crosby Lostwood,2090,45,wet,0.453614944957527,343015.01184,7738.8227947799405,NA,NA,357,20.105995426121083,0.02256117816321616
357,Crosby Lostwood,2090,85,dry,0.469607497354179,223951.44198,5174.353238624069,NA,NA,357,20.325105640652662,0.023104799830162132
357,Crosby Lostwood,2090,85,wet,0.469607497354179,355776.88993999996,8220.153826261323,NA,NA,357,20.325105640652662,0.023104799830162132
357,Crosby Lostwood,2090,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
357,Crosby Lostwood,2100,45,dry,0.451472281912365,218922.8064,4921.964827734161,NA,NA,357,20.080919394453908,0.02248264997453532
357,Crosby Lostwood,2100,45,wet,0.451472281912365,344892.2203,7754.091067945225,NA,NA,357,20.080919394453908,0.02248264997453532
357,Crosby Lostwood,2100,85,dry,0.467464834309017,223456.284,5145.7118689125045,NA,NA,357,20.30000074556153,0.023027823504451116
357,Crosby Lostwood,2100,85,wet,0.467464834309017,323374.0758,7446.601143437397,NA,NA,357,20.30000074556153,0.023027823504451116
357,Crosby Lostwood,2100,stationary,stationary,0.465066564822921,485444.3393,10811.879916153574,NA,NA,NA,20.881098665707444,0.022272130995994444
358,Crosby Lostwood,2020,baseline,baseline,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2030,45,dry,0.64750383627956,421674.64776666666,13226.312740331286,NA,NA,358,20.643391506853934,0.031366155898587614
358,Crosby Lostwood,2030,45,wet,0.64750383627956,435464.9522,13658.861579076203,NA,NA,358,20.643391506853934,0.031366155898587614
358,Crosby Lostwood,2030,85,dry,0.647522216967447,398940.25083333335,12509.181391604825,NA,NA,358,20.65064591920581,0.03135602728848443
358,Crosby Lostwood,2030,85,wet,0.647522216967447,485425.60836666665,15221.018622474356,NA,NA,358,20.65064591920581,0.03135602728848443
358,Crosby Lostwood,2030,stationary,stationary,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2040,45,dry,0.637468965372738,357904.95623333333,11187.093503476071,NA,NA,358,20.394332279509946,0.03125716285466227
358,Crosby Lostwood,2040,45,wet,0.637468965372738,385485.5651,12049.185086452215,NA,NA,358,20.394332279509946,0.03125716285466227
358,Crosby Lostwood,2040,85,dry,0.63748472024807,312436.16236666666,9747.987181134153,NA,NA,358,20.43224676650855,0.031199932515155456
358,Crosby Lostwood,2040,85,wet,0.63748472024807,485406.8774333333,15144.661818312336,NA,NA,358,20.43224676650855,0.031199932515155456
358,Crosby Lostwood,2040,stationary,stationary,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2050,45,dry,0.634319426297565,294135.2647,9266.885813070743,NA,NA,358,20.133593541772726,0.03150552458414805
358,Crosby Lostwood,2050,45,wet,0.634319426297565,335506.178,10570.298139112552,NA,NA,358,20.133593541772726,0.03150552458414805
358,Crosby Lostwood,2050,85,dry,0.634327303735231,225932.0739,7097.464462583059,NA,NA,358,20.192405896476696,0.03141415178494964
358,Crosby Lostwood,2050,85,wet,0.634327303735231,485388.1465,15248.056908766372,NA,NA,358,20.192405896476696,0.03141415178494964
358,Crosby Lostwood,2050,stationary,stationary,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2060,45,dry,0.634319426297565,279092.77304,8796.474011108896,NA,NA,358,20.125560247771613,0.03151810029078815
358,Crosby Lostwood,2060,45,wet,0.634319426297565,337383.38646,10633.683410892017,NA,NA,358,20.125560247771613,0.03151810029078815
358,Crosby Lostwood,2060,85,dry,0.63436143929845,225436.91592,7064.386080118593,NA,NA,358,20.24358307036556,0.03133642088425973
358,Crosby Lostwood,2060,85,wet,0.63436143929845,452985.33236,14194.93902922924,NA,NA,358,20.24358307036556,0.03133642088425973
358,Crosby Lostwood,2060,stationary,stationary,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2070,45,dry,0.634692291680424,264050.28138,8325.865613125927,NA,NA,358,20.128919441568,0.031531364290212624
358,Crosby Lostwood,2070,45,wet,0.634692291680424,339260.59492,10697.349407736778,NA,NA,358,20.128919441568,0.031531364290212624
358,Crosby Lostwood,2070,85,dry,0.635143931439943,224941.75794,7053.370361814235,NA,NA,358,20.255620384901377,0.031356429443819056
358,Crosby Lostwood,2070,85,wet,0.635143931439943,420582.51821999997,13187.966057869171,NA,NA,358,20.255620384901377,0.031356429443819056
358,Crosby Lostwood,2070,stationary,stationary,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2080,45,dry,0.634542620364769,249007.78972,7847.204599193497,NA,NA,358,20.135330152651736,0.03151389202730319
358,Crosby Lostwood,2080,45,wet,0.634542620364769,341137.80338,10750.579902148706,NA,NA,358,20.135330152651736,0.03151389202730319
358,Crosby Lostwood,2080,85,dry,0.637148370071059,224446.59996,7025.595229642633,NA,NA,358,20.35497074029117,0.03130185634754417
358,Crosby Lostwood,2080,85,wet,0.637148370071059,388179.70408,12150.745334144365,NA,NA,358,20.35497074029117,0.03130185634754417
358,Crosby Lostwood,2080,stationary,stationary,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2090,45,dry,0.634303671422232,233965.29806,7381.134054773115,NA,NA,358,20.105995426121083,0.031547986457719196
358,Crosby Lostwood,2090,45,wet,0.634303671422232,343015.01184,10821.43294832271,NA,NA,358,20.105995426121083,0.031547986457719196
358,Crosby Lostwood,2090,85,dry,0.636909421128522,223951.44198,7017.76343966886,NA,NA,358,20.325105640652662,0.031336094010484566
358,Crosby Lostwood,2090,85,wet,0.636909421128522,355776.88993999996,11148.65806991766,NA,NA,358,20.325105640652662,0.031336094010484566
358,Crosby Lostwood,2090,stationary,stationary,0.659056426843371,485444.3393,15321.761407881344,NA,NA,NA,20.881098665707444,0.03156234436676095
358,Crosby Lostwood,2100,45,dry,0.6335999536574,218922.8064,6907.526356980335,NA,NA,358,20.080919394453908,0.03155233787913078
358,Crosby Lostwood,2100,45,wet,0.6335999536574,344892.2203,10882.155866789208,NA,NA,358,20.080919394453908,0.03155233787913078
358,Crosby Lostwood,2100,85,dry,0.63620570336369,223456.284,7003.160448865489,NA,NA,358,20.30000074556153,0.03134018128067273
358,Crosby Lostwood,2100,85,wet,0.63620570336369,323374.0758,10134.602157042003,NA,NA,358,20.30000074556153,0.03134018128067273
