eau_id,wmd_id,year,rcp,gcm,prop_suitable,abs_density,scaled_density,trans_prob,cost,eau_row
1,Arrowwood,2020,45,dry,0.123684223190931,NA,NA,NA,NA,1
1,Arrowwood,2020,45,wet,0.123684223190931,NA,NA,NA,NA,1
1,Arrowwood,2020,85,dry,0.123684223190931,NA,NA,NA,NA,1
1,Arrowwood,2020,85,wet,0.123684223190931,NA,NA,NA,NA,1
1,Arrowwood,2030,45,dry,0.12375597146759,NA,NA,NA,NA,1
1,Arrowwood,2030,45,wet,0.12375597146759,NA,NA,NA,NA,1
1,Arrowwood,2030,85,dry,0.12375597146759,NA,NA,NA,NA,1
1,Arrowwood,2030,85,wet,0.12375597146759,NA,NA,NA,NA,1
1,Arrowwood,2040,45,dry,0.125924892638305,NA,NA,NA,NA,1
1,Arrowwood,2040,45,wet,0.125924892638305,NA,NA,NA,NA,1
1,Arrowwood,2040,85,dry,0.125948524951303,NA,NA,NA,NA,1
1,Arrowwood,2040,85,wet,0.125948524951303,NA,NA,NA,NA,1
1,Arrowwood,2050,45,dry,0.125982660514523,NA,NA,NA,NA,1
1,Arrowwood,2050,45,wet,0.125982660514523,NA,NA,NA,NA,1
1,Arrowwood,2050,85,dry,0.126019421890298,NA,NA,NA,NA,1
1,Arrowwood,2050,85,wet,0.126019421890298,NA,NA,NA,NA,1
1,Arrowwood,2060,45,dry,0.126484190712594,NA,NA,NA,NA,1
1,Arrowwood,2060,45,wet,0.126484190712594,NA,NA,NA,NA,1
1,Arrowwood,2060,85,dry,0.126673249216579,NA,NA,NA,NA,1
1,Arrowwood,2060,85,wet,0.126673249216579,NA,NA,NA,NA,1
1,Arrowwood,2070,45,dry,0.125463600966229,NA,NA,NA,NA,1
1,Arrowwood,2070,45,wet,0.125463600966229,NA,NA,NA,NA,1
1,Arrowwood,2070,85,dry,0.125650033657659,NA,NA,NA,NA,1
1,Arrowwood,2070,85,wet,0.125650033657659,NA,NA,NA,NA,1
1,Arrowwood,2080,45,dry,0.125004924849628,NA,NA,NA,NA,1
1,Arrowwood,2080,45,wet,0.125004924849628,NA,NA,NA,NA,1
1,Arrowwood,2080,85,dry,0.125682384488907,NA,NA,NA,NA,1
1,Arrowwood,2080,85,wet,0.125682384488907,NA,NA,NA,NA,1
1,Arrowwood,2090,45,dry,0.125433783633813,NA,NA,NA,NA,1
1,Arrowwood,2090,45,wet,0.125433783633813,NA,NA,NA,NA,1
1,Arrowwood,2090,85,dry,0.126111243273093,NA,NA,NA,NA,1
1,Arrowwood,2090,85,wet,0.126111243273093,NA,NA,NA,NA,1
1,Arrowwood,2100,45,dry,0.124273174484351,NA,NA,NA,NA,1
1,Arrowwood,2100,45,wet,0.124273174484351,NA,NA,NA,NA,1
1,Arrowwood,2100,85,dry,0.12495063412363,NA,NA,NA,NA,1
1,Arrowwood,2100,85,wet,0.12495063412363,NA,NA,NA,NA,1
2,Arrowwood,2020,45,dry,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2020,45,wet,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2020,85,dry,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2020,85,wet,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2030,45,dry,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2030,45,wet,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2030,85,dry,0.16359581500824,NA,NA,NA,NA,2
2,Arrowwood,2030,85,wet,0.16359581500824,NA,NA,NA,NA,2
2,Arrowwood,2040,45,dry,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2040,45,wet,0.163593189195684,NA,NA,NA,NA,2
2,Arrowwood,2040,85,dry,0.163598440820795,NA,NA,NA,NA,2
2,Arrowwood,2040,85,wet,0.163598440820795,NA,NA,NA,NA,2
2,Arrowwood,2050,45,dry,0.16359581500824,NA,NA,NA,NA,2
2,Arrowwood,2050,45,wet,0.16359581500824,NA,NA,NA,NA,2
2,Arrowwood,2050,85,dry,0.163608944071016,NA,NA,NA,NA,2
2,Arrowwood,2050,85,wet,0.163608944071016,NA,NA,NA,NA,2
2,Arrowwood,2060,45,dry,0.160629487901284,NA,NA,NA,NA,2
2,Arrowwood,2060,45,wet,0.160629487901284,NA,NA,NA,NA,2
2,Arrowwood,2060,85,dry,0.160700384840278,NA,NA,NA,NA,2
2,Arrowwood,2060,85,wet,0.160700384840278,NA,NA,NA,NA,2
2,Arrowwood,2070,45,dry,0.160684629964946,NA,NA,NA,NA,2
2,Arrowwood,2070,45,wet,0.160684629964946,NA,NA,NA,NA,2
2,Arrowwood,2070,85,dry,0.16075552690394,NA,NA,NA,NA,2
2,Arrowwood,2070,85,wet,0.16075552690394,NA,NA,NA,NA,2
2,Arrowwood,2080,45,dry,0.160815920592713,NA,NA,NA,NA,2
2,Arrowwood,2080,45,wet,0.160815920592713,NA,NA,NA,NA,2
2,Arrowwood,2080,85,dry,0.160918327282372,NA,NA,NA,NA,2
2,Arrowwood,2080,85,wet,0.160918327282372,NA,NA,NA,NA,2
2,Arrowwood,2090,45,dry,0.161393599354889,NA,NA,NA,NA,2
2,Arrowwood,2090,45,wet,0.161393599354889,NA,NA,NA,NA,2
2,Arrowwood,2090,85,dry,0.161496006044548,NA,NA,NA,NA,2
2,Arrowwood,2090,85,wet,0.161496006044548,NA,NA,NA,NA,2
2,Arrowwood,2100,45,dry,0.162013291117951,NA,NA,NA,NA,2
2,Arrowwood,2100,45,wet,0.162013291117951,NA,NA,NA,NA,2
2,Arrowwood,2100,85,dry,0.162115697807609,NA,NA,NA,NA,2
2,Arrowwood,2100,85,wet,0.162115697807609,NA,NA,NA,NA,2
3,Arrowwood,2020,45,dry,0.577701820092492,NA,NA,NA,NA,3
3,Arrowwood,2020,45,wet,0.577701820092492,NA,NA,NA,NA,3
3,Arrowwood,2020,85,dry,0.577701820092492,NA,NA,NA,NA,3
3,Arrowwood,2020,85,wet,0.577701820092492,NA,NA,NA,NA,3
3,Arrowwood,2030,45,dry,0.578497441296761,NA,NA,NA,NA,3
3,Arrowwood,2030,45,wet,0.578497441296761,NA,NA,NA,NA,3
3,Arrowwood,2030,85,dry,0.578489563859095,NA,NA,NA,NA,3
3,Arrowwood,2030,85,wet,0.578489563859095,NA,NA,NA,NA,3
3,Arrowwood,2040,45,dry,0.581008784836022,NA,NA,NA,NA,3
3,Arrowwood,2040,45,wet,0.581008784836022,NA,NA,NA,NA,3
3,Arrowwood,2040,85,dry,0.581092810837793,NA,NA,NA,NA,3
3,Arrowwood,2040,85,wet,0.581092810837793,NA,NA,NA,NA,3
3,Arrowwood,2050,45,dry,0.581710040901584,NA,NA,NA,NA,3
3,Arrowwood,2050,45,wet,0.581710040901584,NA,NA,NA,NA,3
3,Arrowwood,2050,85,dry,0.581848429428915,NA,NA,NA,NA,3
3,Arrowwood,2050,85,wet,0.581848429428915,NA,NA,NA,NA,3
3,Arrowwood,2060,45,dry,0.585871707631879,NA,NA,NA,NA,3
3,Arrowwood,2060,45,wet,0.585871707631879,NA,NA,NA,NA,3
3,Arrowwood,2060,85,dry,0.586132524669603,NA,NA,NA,NA,3
3,Arrowwood,2060,85,wet,0.586132524669603,NA,NA,NA,NA,3
3,Arrowwood,2070,45,dry,0.589992510154282,NA,NA,NA,NA,3
3,Arrowwood,2070,45,wet,0.589992510154282,NA,NA,NA,NA,3
3,Arrowwood,2070,85,dry,0.590279913544129,NA,NA,NA,NA,3
3,Arrowwood,2070,85,wet,0.590279913544129,NA,NA,NA,NA,3
3,Arrowwood,2080,45,dry,0.589270493758205,NA,NA,NA,NA,3
3,Arrowwood,2080,45,wet,0.589270493758205,NA,NA,NA,NA,3
3,Arrowwood,2080,85,dry,0.591491602953457,NA,NA,NA,NA,3
3,Arrowwood,2080,85,wet,0.591491602953457,NA,NA,NA,NA,3
3,Arrowwood,2090,45,dry,0.593724733446815,NA,NA,NA,NA,3
3,Arrowwood,2090,45,wet,0.593724733446815,NA,NA,NA,NA,3
3,Arrowwood,2090,85,dry,0.595937965204402,NA,NA,NA,NA,3
3,Arrowwood,2090,85,wet,0.595937965204402,NA,NA,NA,NA,3
3,Arrowwood,2100,45,dry,0.602851688634305,NA,NA,NA,NA,3
3,Arrowwood,2100,45,wet,0.602851688634305,NA,NA,NA,NA,3
3,Arrowwood,2100,85,dry,0.605062294579337,NA,NA,NA,NA,3
3,Arrowwood,2100,85,wet,0.605062294579337,NA,NA,NA,NA,3
4,Arrowwood,2020,45,dry,0.694151683523519,NA,NA,NA,NA,4
4,Arrowwood,2020,45,wet,0.694151683523519,NA,NA,NA,NA,4
4,Arrowwood,2020,85,dry,0.694151683523519,NA,NA,NA,NA,4
4,Arrowwood,2020,85,wet,0.694151683523519,NA,NA,NA,NA,4
4,Arrowwood,2030,45,dry,0.707871636181841,NA,NA,NA,NA,4
4,Arrowwood,2030,45,wet,0.707871636181841,NA,NA,NA,NA,4
4,Arrowwood,2030,85,dry,0.707874261994397,NA,NA,NA,NA,4
4,Arrowwood,2030,85,wet,0.707874261994397,NA,NA,NA,NA,4
4,Arrowwood,2040,45,dry,0.724338270829697,NA,NA,NA,NA,4
4,Arrowwood,2040,45,wet,0.724338270829697,NA,NA,NA,NA,4
4,Arrowwood,2040,85,dry,0.724414419393802,NA,NA,NA,NA,4
4,Arrowwood,2040,85,wet,0.724414419393802,NA,NA,NA,NA,4
4,Arrowwood,2050,45,dry,0.731688576625248,NA,NA,NA,NA,4
4,Arrowwood,2050,45,wet,0.731688576625248,NA,NA,NA,NA,4
4,Arrowwood,2050,85,dry,0.731788357502351,NA,NA,NA,NA,4
4,Arrowwood,2050,85,wet,0.731788357502351,NA,NA,NA,NA,4
4,Arrowwood,2060,45,dry,0.73801678488363,NA,NA,NA,NA,4
4,Arrowwood,2060,45,wet,0.73801678488363,NA,NA,NA,NA,4
4,Arrowwood,2060,85,dry,0.738254585033174,NA,NA,NA,NA,4
4,Arrowwood,2060,85,wet,0.738254585033174,NA,NA,NA,NA,4
4,Arrowwood,2070,45,dry,0.740064754563515,NA,NA,NA,NA,4
4,Arrowwood,2070,45,wet,0.740064754563515,NA,NA,NA,NA,4
4,Arrowwood,2070,85,dry,0.740355070964165,NA,NA,NA,NA,4
4,Arrowwood,2070,85,wet,0.740355070964165,NA,NA,NA,NA,4
4,Arrowwood,2080,45,dry,0.739758847400817,NA,NA,NA,NA,4
4,Arrowwood,2080,45,wet,0.739758847400817,NA,NA,NA,NA,4
4,Arrowwood,2080,85,dry,0.740955069133062,NA,NA,NA,NA,4
4,Arrowwood,2080,85,wet,0.740955069133062,NA,NA,NA,NA,4
4,Arrowwood,2090,45,dry,0.738898565562372,NA,NA,NA,NA,4
4,Arrowwood,2090,45,wet,0.738898565562372,NA,NA,NA,NA,4
4,Arrowwood,2090,85,dry,0.740089535669506,NA,NA,NA,NA,4
4,Arrowwood,2090,85,wet,0.740089535669506,NA,NA,NA,NA,4
4,Arrowwood,2100,45,dry,0.742804707908375,NA,NA,NA,NA,4
4,Arrowwood,2100,45,wet,0.742804707908375,NA,NA,NA,NA,4
4,Arrowwood,2100,85,dry,0.743993052202954,NA,NA,NA,NA,4
4,Arrowwood,2100,85,wet,0.743993052202954,NA,NA,NA,NA,4
5,Arrowwood,2020,45,dry,0.538292722638802,NA,NA,NA,NA,5
5,Arrowwood,2020,45,wet,0.538292722638802,NA,NA,NA,NA,5
5,Arrowwood,2020,85,dry,0.538292722638802,NA,NA,NA,NA,5
5,Arrowwood,2020,85,wet,0.538292722638802,NA,NA,NA,NA,5
5,Arrowwood,2030,45,dry,0.554391497358982,NA,NA,NA,NA,5
5,Arrowwood,2030,45,wet,0.554391497358982,NA,NA,NA,NA,5
5,Arrowwood,2030,85,dry,0.554391497358982,NA,NA,NA,NA,5
5,Arrowwood,2030,85,wet,0.554391497358982,NA,NA,NA,NA,5
5,Arrowwood,2040,45,dry,0.565921932629358,NA,NA,NA,NA,5
5,Arrowwood,2040,45,wet,0.565921932629358,NA,NA,NA,NA,5
5,Arrowwood,2040,85,dry,0.566139875071452,NA,NA,NA,NA,5
5,Arrowwood,2040,85,wet,0.566139875071452,NA,NA,NA,NA,5
5,Arrowwood,2050,45,dry,0.574542557305199,NA,NA,NA,NA,5
5,Arrowwood,2050,45,wet,0.574542557305199,NA,NA,NA,NA,5
5,Arrowwood,2050,85,dry,0.574781506247736,NA,NA,NA,NA,5
5,Arrowwood,2050,85,wet,0.574781506247736,NA,NA,NA,NA,5
5,Arrowwood,2060,45,dry,0.57998061510732,NA,NA,NA,NA,5
5,Arrowwood,2060,45,wet,0.57998061510732,NA,NA,NA,NA,5
5,Arrowwood,2060,85,dry,0.580151292923417,NA,NA,NA,NA,5
5,Arrowwood,2060,85,wet,0.580151292923417,NA,NA,NA,NA,5
5,Arrowwood,2070,45,dry,0.586665523590017,NA,NA,NA,NA,5
5,Arrowwood,2070,45,wet,0.586665523590017,NA,NA,NA,NA,5
5,Arrowwood,2070,85,dry,0.586741672154122,NA,NA,NA,NA,5
5,Arrowwood,2070,85,wet,0.586741672154122,NA,NA,NA,NA,5
5,Arrowwood,2080,45,dry,0.588952606325723,NA,NA,NA,NA,5
5,Arrowwood,2080,45,wet,0.588952606325723,NA,NA,NA,NA,5
5,Arrowwood,2080,85,dry,0.589341226583914,NA,NA,NA,NA,5
5,Arrowwood,2080,85,wet,0.589341226583914,NA,NA,NA,NA,5
5,Arrowwood,2090,45,dry,0.583372385390723,NA,NA,NA,NA,5
5,Arrowwood,2090,45,wet,0.583372385390723,NA,NA,NA,NA,5
5,Arrowwood,2090,85,dry,0.583761005648915,NA,NA,NA,NA,5
5,Arrowwood,2090,85,wet,0.583761005648915,NA,NA,NA,NA,5
5,Arrowwood,2100,45,dry,0.579669989687686,NA,NA,NA,NA,5
5,Arrowwood,2100,45,wet,0.579669989687686,NA,NA,NA,NA,5
5,Arrowwood,2100,85,dry,0.580058609945878,NA,NA,NA,NA,5
5,Arrowwood,2100,85,wet,0.580058609945878,NA,NA,NA,NA,5
6,Arrowwood,2020,45,dry,0.40602832869671,NA,NA,NA,NA,6
6,Arrowwood,2020,45,wet,0.40602832869671,NA,NA,NA,NA,6
6,Arrowwood,2020,85,dry,0.40602832869671,NA,NA,NA,NA,6
6,Arrowwood,2020,85,wet,0.40602832869671,NA,NA,NA,NA,6
6,Arrowwood,2030,45,dry,0.411829364056286,NA,NA,NA,NA,6
6,Arrowwood,2030,45,wet,0.411829364056286,NA,NA,NA,NA,6
6,Arrowwood,2030,85,dry,0.411829364056286,NA,NA,NA,NA,6
6,Arrowwood,2030,85,wet,0.411829364056286,NA,NA,NA,NA,6
6,Arrowwood,2040,45,dry,0.421751119881622,NA,NA,NA,NA,6
6,Arrowwood,2040,45,wet,0.421751119881622,NA,NA,NA,NA,6
6,Arrowwood,2040,85,dry,0.421766874756954,NA,NA,NA,NA,6
6,Arrowwood,2040,85,wet,0.421766874756954,NA,NA,NA,NA,6
6,Arrowwood,2050,45,dry,0.422696658571473,NA,NA,NA,NA,6
6,Arrowwood,2050,45,wet,0.422696658571473,NA,NA,NA,NA,6
6,Arrowwood,2050,85,dry,0.422733419947248,NA,NA,NA,NA,6
6,Arrowwood,2050,85,wet,0.422733419947248,NA,NA,NA,NA,6
6,Arrowwood,2060,45,dry,0.424500591796995,NA,NA,NA,NA,6
6,Arrowwood,2060,45,wet,0.424500591796995,NA,NA,NA,NA,6
6,Arrowwood,2060,85,dry,0.424644231949437,NA,NA,NA,NA,6
6,Arrowwood,2060,85,wet,0.424644231949437,NA,NA,NA,NA,6
6,Arrowwood,2070,45,dry,0.414533007336904,NA,NA,NA,NA,6
6,Arrowwood,2070,45,wet,0.414533007336904,NA,NA,NA,NA,6
6,Arrowwood,2070,85,dry,0.414637260301016,NA,NA,NA,NA,6
6,Arrowwood,2070,85,wet,0.414637260301016,NA,NA,NA,NA,6
6,Arrowwood,2080,45,dry,0.411069027208228,NA,NA,NA,NA,6
6,Arrowwood,2080,45,wet,0.411069027208228,NA,NA,NA,NA,6
6,Arrowwood,2080,85,dry,0.411238925486223,NA,NA,NA,NA,6
6,Arrowwood,2080,85,wet,0.411238925486223,NA,NA,NA,NA,6
6,Arrowwood,2090,45,dry,0.408653484798916,NA,NA,NA,NA,6
6,Arrowwood,2090,45,wet,0.408653484798916,NA,NA,NA,NA,6
6,Arrowwood,2090,85,dry,0.408823383076912,NA,NA,NA,NA,6
6,Arrowwood,2090,85,wet,0.408823383076912,NA,NA,NA,NA,6
6,Arrowwood,2100,45,dry,0.402204160936419,NA,NA,NA,NA,6
6,Arrowwood,2100,45,wet,0.402204160936419,NA,NA,NA,NA,6
6,Arrowwood,2100,85,dry,0.402374100242735,NA,NA,NA,NA,6
6,Arrowwood,2100,85,wet,0.402374100242735,NA,NA,NA,NA,6
7,Arrowwood,2020,45,dry,0.127022697685126,NA,NA,NA,NA,7
7,Arrowwood,2020,45,wet,0.127022697685126,NA,NA,NA,NA,7
7,Arrowwood,2020,85,dry,0.127022697685126,NA,NA,NA,NA,7
7,Arrowwood,2020,85,wet,0.127022697685126,NA,NA,NA,NA,7
7,Arrowwood,2030,45,dry,0.138531234089073,NA,NA,NA,NA,7
7,Arrowwood,2030,45,wet,0.138531234089073,NA,NA,NA,NA,7
7,Arrowwood,2030,85,dry,0.138533859901629,NA,NA,NA,NA,7
7,Arrowwood,2030,85,wet,0.138533859901629,NA,NA,NA,NA,7
7,Arrowwood,2040,45,dry,0.144041912019677,NA,NA,NA,NA,7
7,Arrowwood,2040,45,wet,0.144041912019677,NA,NA,NA,NA,7
7,Arrowwood,2040,85,dry,0.14413644127167,NA,NA,NA,NA,7
7,Arrowwood,2040,85,wet,0.14413644127167,NA,NA,NA,NA,7
7,Arrowwood,2050,45,dry,0.149097021729009,NA,NA,NA,NA,7
7,Arrowwood,2050,45,wet,0.149097021729009,NA,NA,NA,NA,7
7,Arrowwood,2050,85,dry,0.149241441419553,NA,NA,NA,NA,7
7,Arrowwood,2050,85,wet,0.149241441419553,NA,NA,NA,NA,7
7,Arrowwood,2060,45,dry,0.150580882763948,NA,NA,NA,NA,7
7,Arrowwood,2060,45,wet,0.150580882763948,NA,NA,NA,NA,7
7,Arrowwood,2060,85,dry,0.150798825206041,NA,NA,NA,NA,7
7,Arrowwood,2060,85,wet,0.150798825206041,NA,NA,NA,NA,7
7,Arrowwood,2070,45,dry,0.152836455748989,NA,NA,NA,NA,7
7,Arrowwood,2070,45,wet,0.152836455748989,NA,NA,NA,NA,7
7,Arrowwood,2070,85,dry,0.153025514252974,NA,NA,NA,NA,7
7,Arrowwood,2070,85,wet,0.153025514252974,NA,NA,NA,NA,7
7,Arrowwood,2080,45,dry,0.153997947007357,NA,NA,NA,NA,7
7,Arrowwood,2080,45,wet,0.153997947007357,NA,NA,NA,NA,7
7,Arrowwood,2080,85,dry,0.154165999010899,NA,NA,NA,NA,7
7,Arrowwood,2080,85,wet,0.154165999010899,NA,NA,NA,NA,7
7,Arrowwood,2090,45,dry,0.161444905270521,NA,NA,NA,NA,7
7,Arrowwood,2090,45,wet,0.161444905270521,NA,NA,NA,NA,7
7,Arrowwood,2090,85,dry,0.161607705648953,NA,NA,NA,NA,7
7,Arrowwood,2090,85,wet,0.161607705648953,NA,NA,NA,NA,7
7,Arrowwood,2100,45,dry,0.160790503547744,NA,NA,NA,NA,7
7,Arrowwood,2100,45,wet,0.160790503547744,NA,NA,NA,NA,7
7,Arrowwood,2100,85,dry,0.160953303926175,NA,NA,NA,NA,7
7,Arrowwood,2100,85,wet,0.160953303926175,NA,NA,NA,NA,7
8,Arrowwood,2020,45,dry,0.139019799337652,NA,NA,NA,NA,8
8,Arrowwood,2020,45,wet,0.139019799337652,NA,NA,NA,NA,8
8,Arrowwood,2020,85,dry,0.139019799337652,NA,NA,NA,NA,8
8,Arrowwood,2020,85,wet,0.139019799337652,NA,NA,NA,NA,8
8,Arrowwood,2030,45,dry,0.139064438151093,NA,NA,NA,NA,8
8,Arrowwood,2030,45,wet,0.139064438151093,NA,NA,NA,NA,8
8,Arrowwood,2030,85,dry,0.139064438151093,NA,NA,NA,NA,8
8,Arrowwood,2030,85,wet,0.139064438151093,NA,NA,NA,NA,8
8,Arrowwood,2040,45,dry,0.139404870646062,NA,NA,NA,NA,8
8,Arrowwood,2040,45,wet,0.139404870646062,NA,NA,NA,NA,8
8,Arrowwood,2040,85,dry,0.139404870646062,NA,NA,NA,NA,8
8,Arrowwood,2040,85,wet,0.139404870646062,NA,NA,NA,NA,8
8,Arrowwood,2050,45,dry,0.139614935650489,NA,NA,NA,NA,8
8,Arrowwood,2050,45,wet,0.139614935650489,NA,NA,NA,NA,8
8,Arrowwood,2050,85,dry,0.139617561463045,NA,NA,NA,NA,8
8,Arrowwood,2050,85,wet,0.139617561463045,NA,NA,NA,NA,8
8,Arrowwood,2060,45,dry,0.139838129717694,NA,NA,NA,NA,8
8,Arrowwood,2060,45,wet,0.139838129717694,NA,NA,NA,NA,8
8,Arrowwood,2060,85,dry,0.139944003300492,NA,NA,NA,NA,8
8,Arrowwood,2060,85,wet,0.139944003300492,NA,NA,NA,NA,8
8,Arrowwood,2070,45,dry,0.134712543609659,NA,NA,NA,NA,8
8,Arrowwood,2070,45,wet,0.134712543609659,NA,NA,NA,NA,8
8,Arrowwood,2070,85,dry,0.134818417192457,NA,NA,NA,NA,8
8,Arrowwood,2070,85,wet,0.134818417192457,NA,NA,NA,NA,8
8,Arrowwood,2080,45,dry,0.132417911662857,NA,NA,NA,NA,8
8,Arrowwood,2080,45,wet,0.132417911662857,NA,NA,NA,NA,8
8,Arrowwood,2080,85,dry,0.132616540022756,NA,NA,NA,NA,8
8,Arrowwood,2080,85,wet,0.132616540022756,NA,NA,NA,NA,8
8,Arrowwood,2090,45,dry,0.129572792473739,NA,NA,NA,NA,8
8,Arrowwood,2090,45,wet,0.129572792473739,NA,NA,NA,NA,8
8,Arrowwood,2090,85,dry,0.129766179465608,NA,NA,NA,NA,8
8,Arrowwood,2090,85,wet,0.129766179465608,NA,NA,NA,NA,8
8,Arrowwood,2100,45,dry,0.128415660474496,NA,NA,NA,NA,8
8,Arrowwood,2100,45,wet,0.128415660474496,NA,NA,NA,NA,8
8,Arrowwood,2100,85,dry,0.128603785584174,NA,NA,NA,NA,8
8,Arrowwood,2100,85,wet,0.128603785584174,NA,NA,NA,NA,8
9,Arrowwood,2020,45,dry,0.783408385961463,NA,NA,NA,NA,9
9,Arrowwood,2020,45,wet,0.783408385961463,NA,NA,NA,NA,9
9,Arrowwood,2020,85,dry,0.783408385961463,NA,NA,NA,NA,9
9,Arrowwood,2020,85,wet,0.783408385961463,NA,NA,NA,NA,9
9,Arrowwood,2030,45,dry,0.778782196578798,NA,NA,NA,NA,9
9,Arrowwood,2030,45,wet,0.778782196578798,NA,NA,NA,NA,9
9,Arrowwood,2030,85,dry,0.778776944953687,NA,NA,NA,NA,9
9,Arrowwood,2030,85,wet,0.778776944953687,NA,NA,NA,NA,9
9,Arrowwood,2040,45,dry,0.777428179923306,NA,NA,NA,NA,9
9,Arrowwood,2040,45,wet,0.777428179923306,NA,NA,NA,NA,9
9,Arrowwood,2040,85,dry,0.777470192924191,NA,NA,NA,NA,9
9,Arrowwood,2040,85,wet,0.777470192924191,NA,NA,NA,NA,9
9,Arrowwood,2050,45,dry,0.774955156836025,NA,NA,NA,NA,9
9,Arrowwood,2050,45,wet,0.774955156836025,NA,NA,NA,NA,9
9,Arrowwood,2050,85,dry,0.776117653288261,NA,NA,NA,NA,9
9,Arrowwood,2050,85,wet,0.776117653288261,NA,NA,NA,NA,9
9,Arrowwood,2060,45,dry,0.774709397192173,NA,NA,NA,NA,9
9,Arrowwood,2060,45,wet,0.774709397192173,NA,NA,NA,NA,9
9,Arrowwood,2060,85,dry,0.77654869683055,NA,NA,NA,NA,9
9,Arrowwood,2060,85,wet,0.77654869683055,NA,NA,NA,NA,9
9,Arrowwood,2070,45,dry,0.771147728630774,NA,NA,NA,NA,9
9,Arrowwood,2070,45,wet,0.771147728630774,NA,NA,NA,NA,9
9,Arrowwood,2070,85,dry,0.773160003671234,NA,NA,NA,NA,9
9,Arrowwood,2070,85,wet,0.773160003671234,NA,NA,NA,NA,9
9,Arrowwood,2080,45,dry,0.757240604771241,NA,NA,NA,NA,9
9,Arrowwood,2080,45,wet,0.757240604771241,NA,NA,NA,NA,9
9,Arrowwood,2080,85,dry,0.760289583431209,NA,NA,NA,NA,9
9,Arrowwood,2080,85,wet,0.760289583431209,NA,NA,NA,NA,9
9,Arrowwood,2090,45,dry,0.746592114292892,NA,NA,NA,NA,9
9,Arrowwood,2090,45,wet,0.746592114292892,NA,NA,NA,NA,9
9,Arrowwood,2090,85,dry,0.74958324302,NA,NA,NA,NA,9
9,Arrowwood,2090,85,wet,0.74958324302,NA,NA,NA,NA,9
9,Arrowwood,2100,45,dry,0.737347366795302,NA,NA,NA,NA,9
9,Arrowwood,2100,45,wet,0.737347366795302,NA,NA,NA,NA,9
9,Arrowwood,2100,85,dry,0.740270306452613,NA,NA,NA,NA,9
9,Arrowwood,2100,85,wet,0.740270306452613,NA,NA,NA,NA,9
10,Arrowwood,2020,45,dry,0.507311498808062,NA,NA,NA,NA,10
10,Arrowwood,2020,45,wet,0.507311498808062,NA,NA,NA,NA,10
10,Arrowwood,2020,85,dry,0.507311498808062,NA,NA,NA,NA,10
10,Arrowwood,2020,85,wet,0.507311498808062,NA,NA,NA,NA,10
10,Arrowwood,2030,45,dry,0.52132328591491806,NA,NA,NA,NA,10
10,Arrowwood,2030,45,wet,0.52132328591491806,NA,NA,NA,NA,10
10,Arrowwood,2030,85,dry,0.52132328591491806,NA,NA,NA,NA,10
10,Arrowwood,2030,85,wet,0.52132328591491806,NA,NA,NA,NA,10
10,Arrowwood,2040,45,dry,0.529598575211411,NA,NA,NA,NA,10
10,Arrowwood,2040,45,wet,0.529598575211411,NA,NA,NA,NA,10
10,Arrowwood,2040,85,dry,0.529690478650848,NA,NA,NA,NA,10
10,Arrowwood,2040,85,wet,0.529690478650848,NA,NA,NA,NA,10
10,Arrowwood,2050,45,dry,0.54129710351365,NA,NA,NA,NA,10
10,Arrowwood,2050,45,wet,0.54129710351365,NA,NA,NA,NA,10
10,Arrowwood,2050,85,dry,0.541712843492139,NA,NA,NA,NA,10
10,Arrowwood,2050,85,wet,0.541712843492139,NA,NA,NA,NA,10
10,Arrowwood,2060,45,dry,0.549853600923491,NA,NA,NA,NA,10
10,Arrowwood,2060,45,wet,0.549853600923491,NA,NA,NA,NA,10
10,Arrowwood,2060,85,dry,0.55049516078174,NA,NA,NA,NA,10
10,Arrowwood,2060,85,wet,0.55049516078174,NA,NA,NA,NA,10
10,Arrowwood,2070,45,dry,0.559548798359286,NA,NA,NA,NA,10
10,Arrowwood,2070,45,wet,0.559548798359286,NA,NA,NA,NA,10
10,Arrowwood,2070,85,dry,0.560208738905423,NA,NA,NA,NA,10
10,Arrowwood,2070,85,wet,0.560208738905423,NA,NA,NA,NA,10
10,Arrowwood,2080,45,dry,0.561019376475243,NA,NA,NA,NA,10
10,Arrowwood,2080,45,wet,0.561019376475243,NA,NA,NA,NA,10
10,Arrowwood,2080,85,dry,0.561791365366515,NA,NA,NA,NA,10
10,Arrowwood,2080,85,wet,0.561791365366515,NA,NA,NA,NA,10
10,Arrowwood,2090,45,dry,0.56295833390576,NA,NA,NA,NA,10
10,Arrowwood,2090,45,wet,0.56295833390576,NA,NA,NA,NA,10
10,Arrowwood,2090,85,dry,0.563730322797032,NA,NA,NA,NA,10
10,Arrowwood,2090,85,wet,0.563730322797032,NA,NA,NA,NA,10
10,Arrowwood,2100,45,dry,0.567002085240992,NA,NA,NA,NA,10
